timestamp,thread_id,function_name,event,arguments,return_value,duration_ms
2025-10-01 16:49:35.091,1875009,hipGetDeviceCount,ENTER,int*=&0,,0
2025-10-01 16:49:35.618,1875009,hipGetDeviceCount,LEAVE,int*=&0,NULL,527
2025-10-01 16:49:35.619,1875018,hipGetDeviceCount,ENTER,int*=&0,,0
2025-10-01 16:49:35.619,1875018,hipGetDeviceCount,LEAVE,int*=&0,NULL,0
2025-10-01 16:49:35.620,1875019,hipSetDevice,ENTER,int=0x0,,0
2025-10-01 16:49:35.620,1875019,hipSetDevice,LEAVE,int=0x0,NULL,0
2025-10-01 16:49:35.620,1875021,hipSetDevice,ENTER,int=0x2,,0
2025-10-01 16:49:35.621,1875020,hipSetDevice,ENTER,int=0x1,,0
2025-10-01 16:49:35.621,1875020,hipSetDevice,LEAVE,int=0x1,NULL,0
2025-10-01 16:49:35.621,1875021,hipSetDevice,LEAVE,int=0x2,NULL,0
2025-10-01 16:49:35.621,1875022,hipSetDevice,ENTER,int=0x3,,0
2025-10-01 16:49:35.622,1875022,hipSetDevice,LEAVE,int=0x3,NULL,0
2025-10-01 16:49:35.719,1875024,hipGetDeviceCount,ENTER,int*=&0,,0
2025-10-01 16:49:35.719,1875024,hipGetDeviceCount,LEAVE,int*=&0,NULL,0
2025-10-01 16:49:35.720,1875024,hipSetDevice,ENTER,int=0x0,,0
2025-10-01 16:49:35.720,1875024,hipSetDevice,LEAVE,int=0x0,NULL,0
2025-10-01 16:49:35.720,1875024,hipStreamCreate,ENTER,hipStream_t*=0x7fa60cdee9b8,,0
2025-10-01 16:49:35.720,1875027,hipSetDevice,ENTER,int=0x3,,0
2025-10-01 16:49:35.720,1875025,hipSetDevice,ENTER,int=0x1,,0
2025-10-01 16:49:35.721,1875026,hipSetDevice,ENTER,int=0x2,,0
2025-10-01 16:49:35.721,1875027,hipSetDevice,LEAVE,int=0x3,NULL,1
2025-10-01 16:49:35.721,1875027,hipStreamCreate,ENTER,hipStream_t*=0x7fa5f0beca58,,0
2025-10-01 16:49:35.722,1875026,hipSetDevice,LEAVE,int=0x2,NULL,1
2025-10-01 16:49:35.722,1875026,hipStreamCreate,ENTER,hipStream_t*=0x7fa5f13eda58,,0
2025-10-01 16:49:35.722,1875025,hipSetDevice,LEAVE,int=0x1,NULL,1
2025-10-01 16:49:35.722,1875025,hipStreamCreate,ENTER,hipStream_t*=0x7fa5f1beea58,,0
2025-10-01 16:49:36.469,1875026,hipStreamCreate,LEAVE,hipStream_t*=0x7fa5f13eda58,NULL,747
2025-10-01 16:49:36.493,1875021,hipMemcpyAsync,ENTER,void*=0x7f9f96e00100; const void*=0x7fa5a2400000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:36.561,1875021,hipMemcpyAsync,LEAVE,void*=0x7f9f96e00100; const void*=0x7fa5a2400000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,68
2025-10-01 16:49:36.561,1875021,hipMemcpyAsync,ENTER,void*=0x7f9f98e00200; const void*=0x7fa5a0200000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:36.561,1875021,hipMemcpyAsync,LEAVE,void*=0x7f9f98e00200; const void*=0x7fa5a0200000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,0
2025-10-01 16:49:36.661,1875021,hipMemcpyAsync,ENTER,void*=0x7f9f9ce00400; const void*=0x7f9eb1000000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:36.662,1875021,hipMemcpyAsync,LEAVE,void*=0x7f9f9ce00400; const void*=0x7f9eb1000000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,0
2025-10-01 16:49:36.662,1875021,hipMemcpyAsync,ENTER,void*=0x7f9f9ee00500; const void*=0x7f9eaee00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:36.662,1875021,hipMemcpyAsync,LEAVE,void*=0x7f9f9ee00500; const void*=0x7f9eaee00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,0
2025-10-01 16:49:36.744,1875021,hipMemcpyAsync,ENTER,void*=0x7f9fa2e00700; const void*=0x7f9eaa000000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:36.745,1875021,hipMemcpyAsync,LEAVE,void*=0x7f9fa2e00700; const void*=0x7f9eaa000000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,0
2025-10-01 16:49:36.745,1875021,hipMemcpyAsync,ENTER,void*=0x7f9fa4e00800; const void*=0x7f9ea7e00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:36.745,1875021,hipMemcpyAsync,LEAVE,void*=0x7f9fa4e00800; const void*=0x7f9ea7e00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,0
2025-10-01 16:49:36.827,1875021,hipMemcpyAsync,ENTER,void*=0x7f9fa8e00a00; const void*=0x7f9ea3400000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:36.827,1875021,hipMemcpyAsync,LEAVE,void*=0x7f9fa8e00a00; const void*=0x7f9ea3400000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,0
2025-10-01 16:49:36.828,1875021,hipMemcpyAsync,ENTER,void*=0x7f9faae00b00; const void*=0x7f9ea1200000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:36.828,1875021,hipMemcpyAsync,LEAVE,void*=0x7f9faae00b00; const void*=0x7f9ea1200000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,0
2025-10-01 16:49:37.062,1875025,hipStreamCreate,LEAVE,hipStream_t*=0x7fa5f1beea58,NULL,1340
2025-10-01 16:49:37.117,1875024,hipStreamCreate,LEAVE,hipStream_t*=0x7fa60cdee9b8,NULL,1397
2025-10-01 16:49:37.127,1875027,hipStreamCreate,LEAVE,hipStream_t*=0x7fa5f0beca58,NULL,1406
2025-10-01 16:49:37.355,1875021,hipMemcpyAsync,ENTER,void*=0x7f9faee00d00; const void*=0x7f963f200000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:37.356,1875021,hipMemcpyAsync,LEAVE,void*=0x7f9faee00d00; const void*=0x7f963f200000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,0
2025-10-01 16:49:37.356,1875021,hipMemcpyAsync,ENTER,void*=0x7f9fb0e00e00; const void*=0x7f963d000000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:37.356,1875021,hipMemcpyAsync,LEAVE,void*=0x7f9fb0e00e00; const void*=0x7f963d000000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,0
2025-10-01 16:49:37.506,1875020,hipMemcpyAsync,ENTER,void*=0x7f97bd200100; const void*=0x7f9e79c00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:37.765,1875020,hipMemcpyAsync,LEAVE,void*=0x7f97bd200100; const void*=0x7f9e79c00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,258
2025-10-01 16:49:37.765,1875020,hipMemcpyAsync,ENTER,void*=0x7f97bf200200; const void*=0x7f9e77400000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:37.765,1875020,hipMemcpyAsync,LEAVE,void*=0x7f97bf200200; const void*=0x7f9e77400000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,0
2025-10-01 16:49:37.937,1875022,hipMemcpyAsync,ENTER,void*=0x7f902c600100; const void*=0x7f962da00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:37.942,1875026,hipMalloc,ENTER,void**=0x7fa5f13eda78; size_t=0x17764000,,0
2025-10-01 16:49:37.945,1875026,hipMalloc,LEAVE,void**=0x7fa5f13eda78; size_t=0x17764000,NULL,3
2025-10-01 16:49:37.945,1875026,hipMalloc,ENTER,void**=0x7fa5f13eda70; size_t=0x17764000,,0
2025-10-01 16:49:37.974,1875019,hipMemcpyAsync,ENTER,void*=0x7f8a0c400100; const void*=0x7f9026200000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:38.036,1875026,hipMalloc,LEAVE,void**=0x7fa5f13eda70; size_t=0x17764000,NULL,91
2025-10-01 16:49:38.036,1875026,hipMemcpyAsync,ENTER,void*=0x7f89d6400000; const void*=0x7f9f3706f010; size_t=0x17764000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:38.099,1875022,hipMemcpyAsync,LEAVE,void*=0x7f902c600100; const void*=0x7f962da00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,162
2025-10-01 16:49:38.100,1875022,hipMemcpyAsync,ENTER,void*=0x7f902e600200; const void*=0x7f962ae00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:38.100,1875022,hipMemcpyAsync,LEAVE,void*=0x7f902e600200; const void*=0x7f962ae00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,0
2025-10-01 16:49:38.110,1875024,hipMalloc,ENTER,void**=0x7fa60cdee9d8; size_t=0x17764000,,0
2025-10-01 16:49:38.146,1875019,hipMemcpyAsync,LEAVE,void*=0x7f8a0c400100; const void*=0x7f9026200000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,172
2025-10-01 16:49:38.146,1875019,hipMemcpyAsync,ENTER,void*=0x7f8a0e400200; const void*=0x7f9022c00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:38.146,1875019,hipMemcpyAsync,LEAVE,void*=0x7f8a0e400200; const void*=0x7f9022c00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,0
2025-10-01 16:49:38.162,1875024,hipMalloc,LEAVE,void**=0x7fa60cdee9d8; size_t=0x17764000,NULL,52
2025-10-01 16:49:38.162,1875024,hipMalloc,ENTER,void**=0x7fa60cdee9d0; size_t=0x17764000,,0
2025-10-01 16:49:38.185,1875024,hipMalloc,LEAVE,void**=0x7fa60cdee9d0; size_t=0x17764000,NULL,23
2025-10-01 16:49:38.185,1875024,hipMemcpyAsync,ENTER,void*=0x7f898c600000; const void*=0x7f975ce6f010; size_t=0x17764000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:38.318,1875026,hipMemcpyAsync,LEAVE,void*=0x7f89d6400000; const void*=0x7f9f3706f010; size_t=0x17764000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,283
2025-10-01 16:49:38.319,1875026,hipStreamSynchronize,ENTER,hipStream_t=0x7fa5dc001290,,0
2025-10-01 16:49:38.327,1875021,hipMemcpyAsync,ENTER,void*=0x7f9fb4e01000; const void*=0x7f89f1600000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:38.327,1875026,hipStreamSynchronize,LEAVE,hipStream_t=0x7fa5dc001290,NULL,8
2025-10-01 16:49:38.327,1875021,hipMemcpyAsync,LEAVE,void*=0x7f9fb4e01000; const void*=0x7f89f1600000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,0
2025-10-01 16:49:38.327,1875021,hipMemcpyAsync,ENTER,void*=0x7f9fb6e01100; const void*=0x7f89eea00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:38.327,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.328,1875021,hipMemcpyAsync,LEAVE,void*=0x7f9fb6e01100; const void*=0x7f89eea00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,1
2025-10-01 16:49:38.382,1875024,hipMemcpyAsync,LEAVE,void*=0x7f898c600000; const void*=0x7f975ce6f010; size_t=0x17764000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,191
2025-10-01 16:49:38.411,1875024,hipStreamSynchronize,ENTER,hipStream_t=0x7fa5ec002730,,0
2025-10-01 16:49:38.412,1875024,hipStreamSynchronize,LEAVE,hipStream_t=0x7fa5ec002730,NULL,0
2025-10-01 16:49:38.412,1875024,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.439,1875020,hipMemcpyAsync,ENTER,void*=0x7f97c3200400; const void*=0x7f8967600000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:38.439,1875020,hipMemcpyAsync,LEAVE,void*=0x7f97c3200400; const void*=0x7f8967600000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,0
2025-10-01 16:49:38.439,1875020,hipMemcpyAsync,ENTER,void*=0x7f97c5200500; const void*=0x7f8959c00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,,0
2025-10-01 16:49:38.440,1875020,hipMemcpyAsync,LEAVE,void*=0x7f97c5200500; const void*=0x7f8959c00000; size_t=0x2000000; hipMemcpyKind=hipMemcpyHostToDevice,NULL,0
2025-10-01 16:49:38.449,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,121
2025-10-01 16:49:38.449,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.450,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.450,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.450,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.450,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.450,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.450,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.450,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.451,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.451,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.451,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.451,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.451,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.451,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.451,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.452,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,1
2025-10-01 16:49:38.452,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.452,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.452,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.452,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.452,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.452,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.452,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.453,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.453,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.453,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.453,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.453,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.453,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.453,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.453,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.454,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.454,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.454,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.454,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.454,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.454,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.454,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.454,1875026,hipStreamSynchronize,ENTER,hipStream_t=0x7fa5dc001290,,0
2025-10-01 16:49:38.455,1875026,hipStreamSynchronize,LEAVE,hipStream_t=0x7fa5dc001290,NULL,0
2025-10-01 16:49:38.455,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.455,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.455,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.455,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.455,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.455,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.456,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.456,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.456,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.456,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.456,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.456,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.456,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.457,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.457,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.457,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.457,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.457,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.457,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.457,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.457,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.458,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.458,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.458,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.458,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.458,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.458,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.458,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.458,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.459,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.459,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.459,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.459,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.459,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.459,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.459,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.459,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.460,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.460,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.460,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.460,1875026,hipStreamSynchronize,ENTER,hipStream_t=0x7fa5dc001290,,0
2025-10-01 16:49:38.460,1875026,hipStreamSynchronize,LEAVE,hipStream_t=0x7fa5dc001290,NULL,0
2025-10-01 16:49:38.460,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.460,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.461,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.461,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.461,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.461,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.461,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.461,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.461,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.462,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,1
2025-10-01 16:49:38.462,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.462,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.462,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.462,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.462,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.462,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.462,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.463,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.463,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.463,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.463,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.463,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.463,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.463,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.463,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
2025-10-01 16:49:38.464,1875026,hipLaunchKernel,LEAVE,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,NULL,0
2025-10-01 16:49:38.464,1875026,hipGetLastError,ENTER,,,0
2025-10-01 16:49:38.464,1875026,hipGetLastError,LEAVE,,NULL,0
2025-10-01 16:49:38.464,1875026,hipLaunchKernel,ENTER,const void*=0x7fe663154280; dim3=dim3(0x13600000136); dim3=dim3(0x1); void**=0x2000000020,,0
